Name,Code,Date,Close,break_30d_day,break_52w_day,MACD_SIG_day,MACD_SIG_variation_day,MACD_HIST_week,EMA_25_Deviation_day,EMA_percentile_10,RSI_25_day,RSI_percentile_10,RSI_14_day,RSI_sig_14_day,vr_day,vr_percentile_10,MACD_Sign,EMA_dev_Sign,RSI_Sign,break_30d_Sign,break_52w_Sign,vr_Sign
理研ビタミン,4526,2024-07-17,2772.0,2815.0,2815.0,30.0,-0.3,0.0,0.9,-2.2,57.3,43.3,58.7,57.5,218.9,71.4,0,0,0,0,0,0
ロート製薬,4527,2024-07-17,3460.0,3500.0,4117.0,97.0,0.7,66.0,2.6,-2.9,64.3,40.5,68.3,66.9,195.2,66.3,0,0,0,0,0,0
小野薬品工業,4528,2024-07-17,2223.5,2298.5,2966.5,-4.5,1.6,6.1,0.4,-2.5,48.9,38.6,52.0,49.8,94.1,68.8,0,0,0,0,0,0
久光製薬,4530,2024-07-17,4001.0,4012.0,5497.0,23.6,7.6,43.4,3.2,-3.0,63.2,37.0,72.6,59.7,137.0,56.8,0,0,0,0,0,0
持田製薬,4534,2024-07-17,3430.0,3420.0,3745.0,67.8,5.0,41.7,3.3,-2.7,67.2,40.1,75.2,67.7,218.2,58.6,0,0,0,1,0,0
参天製薬,4536,2024-07-17,1807.5,1814.0,1814.0,35.5,3.3,19.3,3.8,-2.8,69.6,38.6,75.1,67.9,173.3,60.6,0,0,0,0,0,0
扶桑薬品工業,4538,2024-07-17,2375.0,2475.0,2475.0,23.3,-2.9,4.3,0.0,-2.6,54.6,42.2,52.6,54.8,80.8,54.4,0,0,0,0,0,0
ツムラ,4540,2024-07-17,4009.0,4286.0,4392.0,42.6,-4.7,-20.8,-2.8,-2.3,49.6,40.4,42.9,54.6,142.1,55.8,0,1,0,0,0,0
テルモ,4543,2024-07-17,2826.5,2843.5,3014.5,23.5,3.8,-4.5,2.7,-2.9,57.7,40.6,62.2,56.5,177.4,63.2,0,0,0,0,0,0
Ｈ．Ｕ．グループホールディングス,4544,2024-07-17,2567.0,2534.0,2863.0,-5.9,5.2,16.2,4.4,-2.8,59.6,37.5,67.9,52.5,154.1,54.1,0,0,0,1,0,0
キッセイ薬品工業,4547,2024-07-17,3275.0,3275.0,3720.0,7.7,1.8,-17.3,1.0,-2.6,52.9,41.1,59.8,54.1,157.2,66.4,0,0,0,0,0,0
生化学工業,4548,2024-07-17,893.0,914.0,914.0,20.9,-0.9,15.1,0.5,-2.4,61.7,39.5,59.6,63.8,234.6,52.6,0,0,0,0,0,0
栄研化学,4549,2024-07-17,2386.0,2395.0,2395.0,56.0,3.6,22.5,3.3,-3.0,69.9,39.3,77.4,69.2,315.0,60.9,0,0,0,0,0,0
鳥居薬品,4551,2024-07-17,3750.0,3835.0,4370.0,-1.9,2.6,-22.0,0.2,-2.4,49.5,41.1,52.1,51.1,136.1,62.0,0,0,0,0,0,0
ＪＣＲファーマ,4552,2024-07-17,636.0,637.0,1748.0,0.4,1.1,11.0,2.4,-4.6,49.2,35.6,60.1,53.6,173.5,52.1,1,0,0,0,0,0
東和薬品,4553,2024-07-17,3060.0,3130.0,3240.0,35.4,1.7,10.9,1.4,-3.3,58.6,38.6,61.5,58.7,149.4,52.0,0,0,0,0,0,0
富士製薬工業,4554,2024-07-17,1564.0,1565.0,2060.0,4.9,2.6,-7.1,3.0,-2.6,56.3,41.3,64.9,55.2,122.5,54.2,0,0,0,0,0,0
ゼリア新薬工業,4559,2024-07-17,2123.0,2160.0,2600.0,18.6,0.4,13.0,0.4,-2.4,55.7,41.1,57.6,58.1,144.1,58.4,0,0,0,0,0,0
ネクセラファーマ,4565,2024-07-17,1670.0,1700.0,3185.0,36.2,0.9,26.4,1.5,-4.6,59.0,38.0,62.0,61.6,157.4,55.6,0,0,0,0,0,0
第一三共,4568,2024-07-17,6073.0,6105.0,6105.0,106.9,9.8,48.8,3.1,-3.4,64.8,40.2,70.1,63.0,109.6,62.4,0,0,0,0,0,0
杏林製薬,4569,2024-07-17,1719.0,1728.0,1880.0,-3.0,1.0,-4.4,0.7,-2.0,50.4,41.5,54.9,49.8,94.6,62.0,0,0,0,0,0,0
大幸薬品,4574,2024-07-17,483.0,480.0,480.0,16.3,1.3,11.6,6.9,-4.5,69.8,35.1,75.5,70.7,274.2,46.8,0,0,0,1,1,0
ダイト,4577,2024-07-17,2175.0,2350.0,2573.0,-7.2,-2.7,-24.0,-3.1,-3.3,42.0,39.2,37.6,46.1,75.9,59.6,0,0,0,0,0,0
大塚ホールディングス,4578,2024-07-17,7319.0,7228.0,7228.0,159.2,9.5,63.5,3.7,-2.3,68.1,40.6,74.7,67.5,157.3,66.4,0,0,0,1,1,0
ペプチドリーム,4587,2024-07-17,2859.0,2819.5,2819.5,150.2,6.0,107.2,7.2,-5.4,74.3,36.5,76.8,73.6,227.9,54.3,0,0,0,1,1,0
大日本塗料,4611,2024-07-17,1308.0,1370.0,1370.0,20.0,-1.4,5.9,0.5,-2.3,57.5,42.4,57.4,57.6,167.2,56.6,0,0,0,0,0,0
日本ペイントホールディングス,4612,2024-07-17,998.5,1123.0,1313.0,-12.7,-0.8,-4.3,-2.0,-4.0,41.0,39.4,37.2,41.0,67.5,56.7,0,0,0,0,0,0
関西ペイント,4613,2024-07-17,2501.0,2749.0,2749.0,22.1,-3.8,27.8,-1.1,-3.0,52.5,38.5,46.8,52.5,65.7,53.0,0,0,0,0,0,0
中国塗料,4617,2024-07-17,2202.0,2184.0,2379.0,27.1,2.7,-9.2,3.3,-2.5,58.9,43.2,64.6,57.8,120.1,64.7,0,0,0,1,0,0
太陽ホールディングス,4626,2024-07-17,3565.0,3550.0,3550.0,61.4,3.8,24.1,3.6,-2.7,63.6,41.1,69.4,62.2,357.5,62.1,0,0,0,1,1,0
ＤＩＣ,4631,2024-07-17,3039.0,3281.0,3342.0,-28.1,-1.0,-22.0,-0.1,-2.4,47.4,42.2,45.3,43.6,85.7,58.5,0,0,0,0,0,0
サカタインクス,4633,2024-07-17,1849.0,1866.0,1917.0,9.5,0.7,4.6,2.1,-2.8,59.0,42.4,60.7,54.2,77.2,61.7,0,0,0,0,0,0
ａｒｔｉｅｎｃｅ,4634,2024-07-17,3350.0,3475.0,3475.0,3.0,0.1,-3.8,1.1,-2.1,55.1,42.8,54.8,50.9,96.7,61.3,0,0,0,0,0,0
アルプス技研,4641,2024-07-17,2647.0,2665.0,3140.0,4.9,2.9,-4.6,1.4,-2.6,54.1,41.2,60.8,54.0,87.6,57.9,0,0,0,0,0,0
日本空調サービス,4658,2024-07-17,1051.0,1145.0,1145.0,13.4,-1.8,7.7,0.4,-1.6,55.5,42.4,52.7,53.8,99.7,61.0,0,0,0,0,0,0
オリエンタルランド,4661,2024-07-17,4621.0,4698.0,5765.0,9.8,2.8,20.0,1.4,-2.6,53.1,40.7,58.2,53.2,219.3,66.0,0,0,0,0,0,0
フォーカスシステムズ,4662,2024-07-17,1291.0,1297.0,1462.0,23.0,-0.2,3.0,3.2,-2.6,63.1,42.9,69.4,62.0,183.8,55.6,0,0,0,0,0,0
ダスキン,4665,2024-07-17,3810.0,3792.0,3792.0,40.3,0.3,35.4,1.7,-1.6,65.6,44.0,69.4,62.1,122.4,67.8,0,0,0,1,1,0
パーク２４,4666,2024-07-17,1605.5,1667.0,2310.0,-10.1,0.7,-3.9,-0.2,-4.3,46.8,39.9,47.9,47.3,109.8,57.5,0,0,0,0,0,0
明光ネットワークジャパン,4668,2024-07-17,745.0,774.0,791.0,7.7,-0.8,2.4,-1.2,-2.2,52.3,40.0,45.7,61.4,111.3,53.8,0,0,0,0,0,0
クレスコ,4674,2024-07-17,1423.0,1451.0,1451.0,54.2,0.8,31.2,3.4,-3.2,67.7,40.7,69.6,68.2,204.2,63.2,0,0,0,0,0,0
フジ・メディア・ホールディングス,4676,2024-07-17,1867.0,1885.5,2059.0,13.5,0.2,-8.4,0.5,-2.5,54.4,40.5,58.1,56.4,145.7,66.1,0,0,0,0,0,0
ラウンドワン,4680,2024-07-17,870.0,909.0,909.0,21.1,-0.5,9.0,3.9,-5.0,60.5,36.6,61.8,59.5,147.2,53.4,0,0,0,0,0,0
リゾートトラスト,4681,2024-07-17,2453.0,2470.0,2734.5,-18.5,4.0,-22.3,2.1,-2.8,52.1,40.6,60.5,48.0,118.0,61.8,0,0,0,0,0,0
オービック,4684,2024-07-17,21560.0,21795.0,25550.0,199.5,13.7,136.1,0.9,-2.6,57.5,41.5,66.8,62.3,141.2,65.0,0,0,0,0,0,0
ジャストシステム,4686,2024-07-17,3195.0,3245.0,4783.0,80.2,2.8,71.6,2.4,-4.6,63.0,36.8,66.0,64.1,182.2,56.2,0,0,0,0,0,0
ＴＤＣソフト,4687,2024-07-17,1348.0,1370.0,1370.0,45.5,2.5,18.8,5.0,-3.4,65.3,42.6,71.6,65.1,177.6,54.3,0,0,0,0,0,0
ＬＩＮＥヤフー,4689,2024-07-17,404.6,415.4,503.5,5.6,0.3,4.9,1.0,-4.0,57.5,37.6,61.3,60.4,88.3,49.9,0,0,0,0,0,0
ビー・エム・エル,4694,2024-07-17,3040.0,3055.0,3390.0,36.4,3.6,18.6,2.0,-2.7,61.0,41.4,68.7,62.1,131.5,70.4,0,0,0,0,0,0
トレンドマイクロ,4704,2024-07-17,7099.0,7360.0,8994.0,-47.4,17.1,-80.6,2.2,-2.9,51.3,39.1,56.5,49.6,141.9,58.8,0,0,0,0,0,0
ＩＤホールディングス,4709,2024-07-17,1493.0,1509.0,1794.0,4.7,-0.3,0.8,2.1,-2.1,54.4,42.7,58.6,51.7,116.8,65.5,0,0,0,0,0,0
リソー教育,4714,2024-07-17,250.0,258.0,372.0,-1.2,0.2,-0.6,0.3,-3.7,49.5,36.6,50.6,48.5,99.9,54.8,0,0,0,0,0,0
早稲田アカデミー,4718,2024-07-17,1679.0,1684.0,1878.0,18.9,0.7,12.7,1.8,-2.1,62.2,43.5,69.2,62.8,214.0,58.6,0,0,0,0,0,0
アルファシステムズ,4719,2024-07-17,3115.0,3240.0,4420.0,32.7,0.2,8.9,0.2,-3.3,52.3,40.8,53.5,54.0,133.3,57.0,0,0,0,0,0,0
フューチャー,4722,2024-07-17,1563.0,1597.0,1913.0,5.2,1.6,0.7,0.7,-3.7,52.1,40.0,57.0,55.4,122.9,57.4,0,0,0,0,0,0
ＣＡＣ　Ｈｏｌｄｉｎｇｓ,4725,2024-07-17,1944.0,1974.0,2038.0,-0.7,1.2,-6.9,0.6,-2.4,53.3,42.5,55.8,52.0,78.2,64.6,0,0,0,0,0,0
ＳＢテクノロジー,4726,2024-07-17,2940.0,3445.0,3445.0,18.2,-1.5,23.3,-0.0,-3.4,75.0,38.4,71.0,72.4,134.7,53.9,0,0,0,0,0,0
ユー・エス・エス,4732,2024-07-17,1381.0,1393.0,1497.0,24.9,0.1,16.2,1.6,-2.5,59.5,40.3,63.4,61.1,262.7,57.7,0,0,0,0,0,0
オービックビジネスコンサルタント,4733,2024-07-17,7186.0,7273.0,7470.0,152.0,7.7,42.5,1.5,-3.2,61.3,40.5,67.7,67.1,267.1,59.7,0,0,0,0,0,0
アイティフォー,4743,2024-07-17,1512.0,1548.0,1548.0,33.3,0.0,8.0,0.8,-2.3,61.0,40.7,62.5,64.4,212.6,59.5,0,0,0,0,0,0
サイバーエージェント,4751,2024-07-17,970.5,1014.0,1268.0,-2.1,-0.3,-7.2,-0.0,-3.6,48.3,39.8,48.6,48.2,77.0,56.1,0,0,0,0,0,0
楽天グループ,4755,2024-07-17,895.4,924.8,924.8,20.7,0.6,3.9,0.2,-4.0,58.4,38.7,59.8,62.0,106.1,57.7,0,0,0,0,0,0
クリーク・アンド・リバー社,4763,2024-07-17,1502.0,1838.0,2420.0,-17.0,-9.8,-8.0,-7.5,-3.9,31.6,40.2,22.7,40.9,59.4,51.9,0,1,1,0,0,0
ＳＢＩグローバルアセットマネジメント,4765,2024-07-17,683.0,690.0,800.0,0.0,0.8,-5.3,1.9,-2.2,54.5,42.5,60.8,52.7,103.1,62.7,0,0,0,0,0,0
大塚商会,4768,2024-07-17,3327.0,3343.0,3437.0,74.8,4.2,29.5,2.2,-2.8,68.4,41.2,78.8,72.8,288.2,66.6,0,0,0,0,0,0
サイボウズ,4776,2024-07-17,1951.0,2132.0,3270.0,39.7,-2.7,47.3,1.5,-5.2,56.5,37.2,57.1,55.7,136.4,55.6,0,0,0,0,0,0
山田コンサルティンググループ,4792,2024-07-17,2320.0,2306.0,2306.0,67.2,3.6,37.0,4.6,-3.2,71.2,41.8,77.1,69.8,230.6,54.2,0,0,0,1,1,0
セントラルスポーツ,4801,2024-07-17,2509.0,2545.0,2606.0,1.4,-1.7,0.3,0.4,-2.2,51.1,41.7,50.6,48.0,92.7,52.2,0,0,0,0,0,0
パラカ,4809,2024-07-17,2092.0,2114.0,2121.0,17.5,-0.3,12.1,0.8,-2.0,59.1,42.7,61.7,59.3,163.3,51.5,0,0,0,0,0,0
電通総研,4812,2024-07-17,5300.0,5400.0,6040.0,-33.1,5.9,8.1,2.7,-3.0,54.0,42.1,58.7,48.4,102.1,67.0,0,0,0,0,0,0
ＡＣＣＥＳＳ,4813,2024-07-17,1326.0,1585.0,1854.0,-34.6,3.0,-44.3,1.3,-3.9,47.6,38.6,48.9,44.6,102.0,50.6,0,0,0,0,0,0
デジタルガレージ,4819,2024-07-17,2685.0,2666.0,4930.0,27.2,6.1,27.1,3.8,-4.0,56.0,38.7,66.3,58.5,198.5,58.9,0,0,0,1,0,0
イーエムシステムズ,4820,2024-07-17,628.0,658.0,955.0,-6.6,0.8,0.1,2.5,-3.5,50.5,39.2,56.0,45.9,157.9,56.8,0,0,0,0,0,0
ウェザーニューズ,4825,2024-07-17,5780.0,5810.0,7170.0,165.7,28.7,161.1,8.3,-3.1,77.9,39.3,87.2,74.4,624.0,57.7,0,0,0,0,0,0
ＣＩＪ,4826,2024-07-17,500.0,508.0,1026.7,6.0,0.9,-1.1,2.9,-3.0,58.3,42.5,65.8,60.0,192.8,51.9,0,0,0,0,0,0
ビジネスエンジニアリング,4828,2024-07-17,4085.0,4110.0,4730.0,127.5,2.9,63.0,2.2,-2.9,62.8,41.9,68.1,66.2,344.1,50.7,0,0,0,0,0,0
ＷＯＷＯＷ,4839,2024-07-17,1106.0,1137.0,1323.0,6.9,-0.3,3.9,-0.3,-2.5,51.9,35.9,51.5,54.7,146.3,47.2,0,0,0,0,0,0
スカラ,4845,2024-07-17,683.0,723.0,814.0,-8.4,-0.2,-2.5,0.1,-3.1,40.8,39.5,40.9,35.3,61.3,47.3,0,0,0,0,0,0
インテリジェント　ウェイブ,4847,2024-07-17,1147.0,1172.0,1304.0,16.2,1.2,-0.4,1.4,-3.0,56.8,40.4,60.5,58.3,168.9,58.1,0,0,0,0,0,0
フルキャストホールディングス,4848,2024-07-17,1524.0,1557.0,2888.0,9.7,0.9,27.2,0.9,-4.0,54.2,37.2,56.5,54.8,121.1,57.5,0,0,0,0,0,0
エン・ジャパン,4849,2024-07-17,2687.0,2731.0,3015.0,-5.0,4.6,-5.7,2.7,-4.6,54.3,34.4,58.6,51.4,71.7,49.0,0,0,0,0,0,0
セルソース,4880,2024-07-17,1588.0,1451.0,3790.0,18.9,5.1,38.2,12.1,-6.1,62.3,38.0,70.1,56.4,164.0,53.9,0,0,0,1,0,0
あすか製薬ホールディングス,4886,2024-07-17,2375.0,2720.0,2720.0,20.9,-4.3,-4.0,-1.6,-2.5,50.2,40.2,45.3,51.0,104.3,56.0,0,0,0,0,0,0
サワイグループホールディングス,4887,2024-07-17,6739.0,6804.0,6804.0,191.2,4.5,45.6,1.9,-2.4,62.3,39.6,66.5,64.5,165.5,61.0,0,0,0,0,0,0
富士フイルムホールディングス,4901,2024-07-17,3823.0,3999.0,3999.0,71.8,-2.3,20.7,-0.6,-2.3,58.0,41.5,55.1,63.3,87.4,61.0,0,0,0,0,0,0
コニカミノルタ,4902,2024-07-17,470.5,488.2,604.0,-2.1,0.6,-4.3,1.4,-4.2,50.5,36.5,56.0,49.7,89.7,49.1,0,0,0,0,0,0
資生堂,4911,2024-07-17,4592.0,5272.0,7160.0,-52.1,-2.2,27.9,-0.7,-3.5,47.3,36.7,44.2,44.2,68.5,54.5,0,0,0,0,0,0
ライオン,4912,2024-07-17,1300.5,1308.0,1607.0,-1.5,1.0,-0.2,1.0,-2.5,52.1,37.8,57.5,51.4,152.4,59.8,0,0,0,0,0,0
高砂香料工業,4914,2024-07-17,3925.0,4045.0,4045.0,41.7,-1.6,15.5,2.0,-2.7,56.7,42.3,58.0,54.5,123.4,56.0,0,0,0,0,0,0
マンダム,4917,2024-07-17,1238.0,1240.0,1655.0,-2.9,0.8,-0.9,1.2,-3.1,51.0,37.8,56.3,49.8,134.6,56.2,0,0,0,0,0,0
ミルボン,4919,2024-07-17,3394.0,3456.0,5870.0,6.9,0.9,55.1,1.0,-3.2,53.3,39.0,54.8,52.1,95.6,60.4,0,0,0,0,0,0
ファンケル,4921,2024-07-17,2715.0,2837.0,2837.0,144.4,-7.7,100.0,0.0,-3.1,69.7,38.0,69.9,72.5,218.9,50.5,0,0,0,0,0,0
コーセー,4922,2024-07-17,10205.0,11340.0,16440.0,41.1,-11.0,216.1,-0.9,-4.1,51.9,36.4,47.3,50.7,92.0,53.3,0,0,0,0,0,0
コタ,4923,2024-07-17,1711.0,1711.0,1711.0,43.3,2.1,27.9,3.8,-1.6,74.5,44.1,79.4,72.9,270.4,62.3,0,0,0,0,0,0
ポーラ・オルビスホールディングス,4927,2024-07-17,1391.5,1392.5,2216.5,-4.0,2.0,9.6,2.3,-3.3,53.6,36.3,60.6,51.4,130.5,53.6,0,0,0,0,0,0
ノエビアホールディングス,4928,2024-07-17,5810.0,5890.0,5890.0,99.0,1.9,64.7,0.6,-2.3,66.9,40.5,68.9,71.7,216.7,61.3,0,0,0,0,0,0
新日本製薬,4931,2024-07-17,1768.0,1770.0,1830.0,15.5,0.7,4.4,1.3,-3.4,60.4,36.5,66.8,60.8,152.7,44.8,0,0,0,0,0,0
Ｉ－ｎｅ,4933,2024-07-17,1750.0,1820.0,4060.0,2.4,1.0,39.5,3.1,-5.6,52.9,38.3,57.4,51.2,86.1,52.7,0,0,0,0,0,0
アクシージア,4936,2024-07-17,1017.0,1102.0,1552.0,18.6,-0.8,19.1,-2.0,-5.3,52.8,38.7,49.5,56.9,144.5,54.5,0,0,0,0,0,0
エステー,4951,2024-07-17,1586.0,1585.0,1638.0,7.2,0.2,4.0,0.7,-1.8,58.6,41.3,61.9,57.6,136.2,57.9,0,0,0,1,0,0
コニシ,4956,2024-07-17,1266.0,1324.0,1658.0,-0.8,-0.0,-15.0,0.4,-2.9,47.9,42.6,51.1,49.2,161.1,64.5,0,0,0,0,0,0
長谷川香料,4958,2024-07-17,3330.0,3375.0,3630.0,52.5,-0.7,37.7,0.9,-2.5,58.6,42.6,60.9,60.5,166.8,61.1,0,0,0,0,0,0
小林製薬,4967,2024-07-17,5612.0,5681.0,9410.0,-17.8,6.1,53.8,1.5,-2.6,52.0,37.3,55.5,50.3,130.2,57.9,0,0,0,0,0,0
荒川化学工業,4968,2024-07-17,1240.0,1260.0,1260.0,23.6,0.4,11.6,1.5,-2.4,63.7,42.6,65.8,67.2,199.4,57.6,0,0,0,0,0,0
メック,4971,2024-07-17,4285.0,4685.0,4740.0,19.3,-7.4,1.4,-2.2,-4.4,47.8,41.9,42.5,49.4,90.4,61.8,0,0,0,0,0,0
日本高純度化学,4973,2024-07-17,3455.0,3580.0,3580.0,49.5,-1.7,6.2,0.7,-2.1,56.9,43.6,56.7,56.8,146.7,66.7,0,0,0,0,0,0
タカラバイオ,4974,2024-07-17,1176.0,1185.0,1826.0,28.9,1.8,32.4,2.8,-3.4,69.8,36.0,79.7,71.8,631.0,54.1,0,0,0,0,0,0
ＪＣＵ,4975,2024-07-17,3930.0,4150.0,4295.0,50.8,-1.7,10.8,-0.7,-3.7,52.5,40.8,51.8,55.6,152.6,65.3,0,0,0,0,0,0
デクセリアルズ,4980,2024-07-17,7915.0,8306.0,8306.0,276.1,1.8,90.0,0.3,-4.0,60.1,41.9,59.1,62.8,112.7,68.2,0,0,0,0,0,0
アース製薬,4985,2024-07-17,5000.0,5010.0,5250.0,62.5,2.4,68.4,1.7,-2.3,65.5,38.2,67.2,65.3,174.0,56.4,0,0,0,0,0,0
クミアイ化学工業,4996,2024-07-17,821.0,818.0,1178.0,4.1,0.4,9.7,1.9,-3.1,57.6,39.4,64.3,56.4,134.7,54.5,0,0,0,1,0,0
日本農薬,4997,2024-07-17,735.0,803.0,834.0,-2.6,-0.6,-3.9,-0.8,-3.1,47.3,41.0,44.3,46.7,113.7,68.9,0,0,0,0,0,0
ニチレキ,5011,2024-07-17,2429.0,2535.0,2615.0,-12.0,-0.9,-12.8,2.3,-2.2,52.1,41.6,54.6,47.0,200.8,60.0,0,0,0,0,0,0
富士石油,5017,2024-07-17,495.0,568.0,570.0,-3.2,-0.6,-4.4,0.4,-3.4,50.1,41.4,47.6,45.9,63.6,58.1,0,0,0,0,0,0
出光興産,5019,2024-07-17,1028.5,1107.5,1114.5,-4.0,-0.5,-14.9,-0.5,-2.6,48.4,41.7,46.2,47.3,46.7,56.2,0,0,0,0,0,1
ＥＮＥＯＳホールディングス,5020,2024-07-17,836.6,865.9,865.9,11.6,-0.7,2.5,0.8,-2.4,57.0,40.4,56.3,55.9,125.5,56.1,0,0,0,0,0,0
コスモエネルギーホールディングス,5021,2024-07-17,8061.0,8550.0,8550.0,101.1,-8.1,-31.9,-0.4,-3.4,53.8,42.9,51.6,55.0,180.4,57.0,0,0,0,0,0,0
ＡＮＹＣＯＬＯＲ,5032,2024-07-17,2577.0,2929.0,4460.0,29.5,-6.1,62.4,0.9,-6.5,51.6,35.3,51.5,51.5,88.2,53.5,0,0,0,0,0,0
テスホールディングス,5074,2024-07-17,416.0,446.0,1314.0,-1.1,-0.3,4.8,-0.1,-6.1,47.3,35.3,47.3,47.0,80.4,52.2,0,0,0,0,0,0
インフロニア・ホールディングス,5076,2024-07-17,1305.0,1362.0,1654.0,-13.1,1.3,-8.7,1.1,-2.2,46.7,41.5,51.7,44.4,112.6,62.6,0,0,0,0,0,0
横浜ゴム,5101,2024-07-17,3356.0,3860.0,4295.0,-103.2,-1.3,-102.5,-1.5,-3.3,37.4,39.3,35.3,34.0,63.7,55.6,0,0,0,0,0,0
ＴＯＹＯ　ＴＩＲＥ,5105,2024-07-17,2538.5,2816.5,2997.0,-44.9,0.9,-53.7,-0.4,-3.4,43.1,41.0,42.5,40.9,68.6,61.4,0,0,0,0,0,0
ブリヂストン,5108,2024-07-17,6249.0,6857.0,7058.0,-109.8,1.4,-91.2,-0.2,-2.2,42.2,40.8,41.8,37.4,58.4,61.1,0,0,0,0,0,1
住友ゴム工業,5110,2024-07-17,1606.5,1766.5,1967.0,-36.8,1.9,-35.9,0.8,-3.2,42.5,39.5,45.3,37.0,78.9,62.3,0,0,0,0,0,0
藤倉コンポジット,5121,2024-07-17,1371.0,1433.0,1512.0,-1.4,-0.7,-10.4,-0.8,-3.1,46.4,42.7,43.1,47.5,105.4,61.5,0,0,0,0,0,0
オカモト,5122,2024-07-17,5010.0,5240.0,5640.0,55.3,-5.9,23.0,-0.1,-2.4,53.3,42.2,52.2,55.1,97.0,59.4,0,0,0,0,0,0
アキレス,5142,2024-07-17,1578.0,1638.0,1646.0,-0.6,-1.3,-2.8,-1.0,-2.3,46.6,40.5,42.4,47.4,57.5,54.9,0,0,0,0,0,0
フコク,5185,2024-07-17,2213.0,2490.0,2490.0,16.7,-4.2,5.4,-0.7,-2.4,53.3,44.1,47.2,50.4,46.9,66.2,0,0,0,0,0,1
ニッタ,5186,2024-07-17,4060.0,4165.0,4165.0,27.3,-1.0,-8.6,-0.5,-2.2,52.0,44.6,50.6,54.5,111.7,69.0,0,0,0,0,0,0
住友理工,5191,2024-07-17,1513.0,1573.0,1573.0,50.2,-1.3,15.6,0.5,-3.3,61.3,40.6,61.8,64.2,167.4,53.7,0,0,0,0,0,0
三ツ星ベルト,5192,2024-07-17,4555.0,4630.0,5020.0,27.8,0.3,-6.7,0.3,-2.6,52.6,43.2,56.3,56.1,179.1,73.0,0,0,0,0,0,0
バンドー化学,5195,2024-07-17,2007.0,2039.0,2039.0,36.7,-0.9,10.9,0.9,-2.7,59.1,43.3,60.1,59.6,160.7,62.1,0,0,0,0,0,0
ＡＧＣ,5201,2024-07-17,5337.0,5485.0,5928.0,-40.4,4.5,-40.2,1.1,-2.6,49.0,42.2,53.2,45.3,111.4,63.8,0,0,0,0,0,0
日本板硝子,5202,2024-07-17,426.0,462.0,882.0,-9.0,0.6,-1.5,1.2,-4.8,42.5,37.6,47.5,38.9,67.9,54.0,0,0,0,0,0,0
有沢製作所,5208,2024-07-17,1686.0,1706.0,1706.0,32.6,1.0,11.8,1.4,-2.7,65.3,40.1,67.1,64.3,122.1,51.6,0,0,0,0,0,0
日本電気硝子,5214,2024-07-17,3668.0,3771.0,3929.0,-4.9,0.7,-37.7,0.3,-2.5,50.3,41.4,50.9,49.1,84.5,57.2,0,0,0,0,0,0
住友大阪セメント,5232,2024-07-17,4181.0,4256.0,4377.0,48.5,4.2,26.1,2.2,-2.6,60.8,40.4,64.0,60.2,116.3,63.3,0,0,0,0,0,0
太平洋セメント,5233,2024-07-17,4190.0,4173.0,4173.0,47.0,-1.1,11.8,2.8,-2.8,61.8,40.9,63.5,57.1,159.8,64.9,0,0,0,1,1,0
リソルホールディングス,5261,2024-07-17,4750.0,4945.0,6250.0,-46.8,2.8,-38.0,0.8,-1.8,44.0,40.3,49.4,41.6,48.1,47.8,0,0,0,0,0,0
日本ヒューム,5262,2024-07-17,1260.0,1358.0,1358.0,44.2,-0.1,31.6,0.6,-2.2,60.6,41.4,57.9,63.1,77.0,55.6,0,0,0,0,0,0
日本コンクリート工業,5269,2024-07-17,393.0,400.0,510.0,4.4,0.5,-1.4,1.3,-3.1,56.4,38.9,63.7,60.2,188.5,56.9,0,0,0,0,0,0
アジアパイルホールディングス,5288,2024-07-17,995.0,1027.0,1048.0,6.4,-0.2,1.2,0.2,-2.3,56.0,41.5,53.7,54.3,103.8,63.0,0,0,0,0,0,0
東海カーボン,5301,2024-07-17,992.4,997.5,1387.0,-7.7,2.0,2.2,4.5,-3.3,57.1,40.1,68.3,48.9,199.8,59.4,0,0,0,0,0,0
日本カーボン,5302,2024-07-17,5210.0,5550.0,5700.0,-56.3,-0.8,-69.3,-0.1,-2.1,44.5,42.2,43.4,40.1,78.1,65.1,0,0,0,0,0,0
東洋炭素,5310,2024-07-17,7030.0,7540.0,8480.0,23.4,13.1,-134.6,-1.5,-3.3,49.5,42.3,49.9,53.9,122.9,63.0,0,0,0,0,0,0
ノリタケカンパニーリミテド,5331,2024-07-17,4290.0,4350.0,4350.0,50.6,7.3,-11.1,2.4,-2.4,63.5,42.4,73.3,64.3,249.7,68.4,0,0,0,0,0,0
ＴＯＴＯ,5332,2024-07-17,4112.0,4092.0,5080.0,1.0,9.7,-8.6,3.7,-3.2,57.9,39.7,67.4,55.1,103.4,60.7,0,0,0,1,0,0
日本碍子,5333,2024-07-17,2143.5,2151.5,2188.0,6.8,2.5,-4.0,2.1,-2.8,57.8,40.8,62.5,55.1,184.8,61.9,0,0,0,0,0,0
日本特殊陶業,5334,2024-07-17,4848.0,4975.0,5362.0,18.1,3.0,-61.6,0.5,-2.9,52.8,42.3,54.7,53.3,117.7,59.8,0,0,0,0,0,0
ＭＡＲＵＷＡ,5344,2024-07-17,39700.0,41600.0,41600.0,1067.9,-17.0,337.3,-0.9,-3.1,56.6,44.9,54.6,60.9,152.7,70.9,0,0,0,0,0,0
