Name,Code,Date,MACD_Sign,EMA_dev_Sign,RSI_Sign,break_30d_Sign,break_52w_Sign,vr_Sign,BBAND_L2_Sign,MACD_Win Rate [%],MACD_SQN,RSI_Win Rate [%],RSI_SQN,EMA_diff_Win Rate [%],EMA_diff_SQN,VR_Win Rate [%],VR_SQN,MAX52w_Win Rate [%],MAX52w_SQN,BB2_Win Rate [%],BB2_SQN,stochastic_Win Rate [%],stochastic_SQN,tsumitate_Win Rate [%],tsumitate_SQN,MAX30d_Win Rate [%],MAX30d_SQN,Price_0d,PL_0d,Price_1d,PL_1d,Price_3d,PL_3d,Price_7d,PL_7d,Price_14d,PL_14d,Price_21d,PL_21d,Price_28d,PL_28d,Price_60d,PL_60d,Resi_Price,Price_2d,PL_2d,Price_4d,PL_4d,Price_5d,PL_5d,Price_6d,PL_6d,Price_8d,PL_8d,Price_9d,PL_9d,Price_10d,PL_10d,Price_11d,PL_11d,Price_12d,PL_12d,Price_13d,PL_13d,Price_20d,PL_20d,Price_22d,PL_22d,Price_27d,PL_27d,Price_29d,PL_29d,Price_59d,PL_59d,Price_61d,PL_61d
トリドールホールディングス,3397,2024-11-15,0.0,1.0,1.0,0.0,0.0,1.0,1.0,100.0,2.9180025244035024,83.33333333333334,4.674655711349735,63.30275229357798,4.27680871916831,76.0,4.885095872531212,66.66666666666666,2.4352817919996914,84.375,4.414143200987144,65.54054054054053,5.80808238812465,70.0,3.9137024275950063,64.28571428571429,2.703190811007078,2395.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
帝人,3401,2024-11-15,0.0,0.0,0.0,0.0,0.0,1.0,0.0,41.66666666666667,-0.2416563472293874,80.0,1.7444219854035143,56.36363636363636,-0.3693801166934354,59.45945945945946,0.9781031486860214,0.0,0.0,30.434782608695656,-0.4893308894784004,38.62068965517241,-4.468156589162598,43.333333333333336,-2.374679970540002,31.57894736842105,-1.3886022167855938,1342.5,0.0,1317.0,-1.9,1314.5,-2.1,1346.0,0.3,,,,,,,,,,1326.0,-1.2,1329.0,-1.0,1343.5,0.1,1353.5,0.8,,,,,,,,,,,,,,,,,,,,,,,,
宮地エンジニアリンググループ,3431,2024-11-15,0.0,0.0,1.0,0.0,0.0,0.0,0.0,83.33333333333334,1.4964743350911325,90.0,5.3303022482562845,70.0,5.337842719883501,83.05084745762711,7.059439016173287,89.65517241379311,4.400886661661136,63.63636363636363,1.3136089282335803,70.48192771084338,6.600119537669287,68.33333333333333,3.3533262695799726,92.10526315789474,5.329877323897821,1907.0,0.0,1896.0,-0.6,1892.0,-0.8,1855.0,-2.7,,,,,,,,,,1899.0,-0.4,1895.0,-0.6,1889.0,-0.9,1865.0,-2.2,,,,,,,,,,,,,,,,,,,,,,,,
ＳＵＭＣＯ,3436,2024-11-15,0.0,1.0,1.0,0.0,0.0,1.0,1.0,45.45454545454545,0.0666045697682548,86.36363636363636,3.8240120605050674,63.07692307692307,2.9136929391056734,83.33333333333334,3.072629556914448,40.0,-0.2517438041197599,67.64705882352942,1.5116372655788364,60.273972602739725,0.6124239640935307,68.33333333333333,1.5960974084623811,21.73913043478261,-1.8612583409702992,1262.0,0.0,1247.0,-1.2,1251.0,-0.9,1225.0,-2.9,,,,,,,,,,1264.0,0.2,1237.5,-1.9,1241.0,-1.7,1256.0,-0.5,,,,,,,,,,,,,,,,,,,,,,,,
ＲＳ　Ｔｅｃｈｎｏｌｏｇｉｅｓ,3445,2024-11-15,0.0,1.0,0.0,0.0,0.0,0.0,1.0,77.77777777777779,1.7248186057763697,29.72972972972973,0.8126329339033913,48.97959183673469,2.021422608485828,55.88235294117647,3.048825960161743,50.0,-0.9726027397260274,48.78048780487805,0.9287872140079764,52.77777777777778,2.3397817850535945,41.66666666666667,0.5892166247314764,38.88888888888889,-0.9876638118061938,3440.0,0.0,3445.0,0.1,3455.0,0.4,3355.0,-2.5,,,,,,,,,,3360.0,-2.3,3390.0,-1.5,3390.0,-1.5,3385.0,-1.6,,,,,,,,,,,,,,,,,,,,,,,,
ジェイテックコーポレーション,3446,2024-11-15,0.0,1.0,0.0,0.0,0.0,0.0,1.0,50.0,-0.4064331454510252,100.0,15.62637499262432,43.42105263157895,0.1524053262122428,30.0,0.8471596563702458,,0.0,39.47368421052632,0.042579172863646,25.517241379310345,-2.0900522226851805,18.33333333333333,-2.3881950570252504,42.10526315789473,-0.3767716434313851,1385.0,0.0,1387.0,0.1,1401.0,1.2,1386.0,0.1,,,,,,,,,,1400.0,1.1,1403.0,1.3,1399.0,1.0,1403.0,1.3,,,,,,,,,,,,,,,,,,,,,,,,
Ａｎｄ　Ｄｏホールディングス,3457,2024-11-15,0.0,1.0,0.0,0.0,0.0,0.0,1.0,30.0,0.548342572094326,39.130434782608695,-0.0753921999809354,40.42553191489361,-1.2929770267483431,64.58333333333334,0.1084626114946282,0.0,-13.511184343964803,53.333333333333336,0.1768785906346501,41.77215189873418,-1.0296303048285675,43.333333333333336,-0.3983716034903387,48.14814814814815,0.7440208038164056,988.0,0.0,1000.0,1.2,1000.0,1.2,990.0,0.2,,,,,,,,,,998.0,1.0,999.0,1.1,997.0,0.9,990.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,
シーアールイー,3458,2024-11-15,0.0,0.0,0.0,0.0,0.0,1.0,0.0,85.71428571428571,1.569599249631504,100.0,7.557617042415219,68.08510638297872,2.657098106136389,38.70967741935484,1.14756328501507,66.66666666666666,1.3038181194109109,57.49999999999999,2.1839095469144607,49.28571428571429,1.6091228174181218,40.0,1.4850943469362765,64.28571428571429,2.687352604395304,1179.0,0.0,1188.0,0.8,1201.0,1.9,1208.0,2.5,,,,,,,,,,1198.0,1.6,1201.0,1.9,1199.0,1.7,1214.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,
ジェイ・エス・ビー,3480,2024-11-15,0.0,0.0,0.0,0.0,0.0,1.0,0.0,100.0,6.568362020704528,80.0,5.219800877647768,79.43925233644859,4.964220603365687,65.71428571428571,3.6459561395619535,41.66666666666667,-0.4042981965927667,87.09677419354838,7.416606215779024,78.83211678832117,4.820530421429063,76.66666666666667,2.9212128705301894,56.66666666666666,-0.4643280867137054,1763.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
グローバル・リンク・マネジメント,3486,2024-11-15,0.0,1.0,0.0,0.0,0.0,0.0,0.0,83.33333333333334,1.7456912361856427,65.625,3.257689310144838,67.94871794871796,3.860677959510711,71.42857142857143,4.32071841081102,47.368421052631575,0.3573893375763246,40.0,0.0912087828172914,68.70748299319727,4.626449384328428,73.33333333333333,2.9201577532877776,64.44444444444444,2.246291236492344,3220.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
霞ヶ関キャピタル,3498,2024-11-15,0.0,0.0,0.0,0.0,0.0,1.0,1.0,37.5,-0.3342505899927062,69.23076923076923,2.172024510510602,46.42857142857143,2.9801278083447227,52.0,1.7134032328279851,77.77777777777779,2.0874777036777448,42.85714285714285,-0.0711446300596193,45.13888888888889,1.9571207599096687,46.66666666666666,1.7168538557362245,66.66666666666666,2.9569499809144704,2114.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
住江織物,3501,2024-11-15,0.0,0.0,0.0,0.0,0.0,1.0,0.0,66.66666666666666,0.8645091491675301,100.0,6.818436670456965,58.53658536585365,0.5581695901761299,55.88235294117647,0.3335764820348198,50.0,-0.3750738241917321,48.64864864864865,-0.0946853638162611,58.86524822695035,1.40378690566971,55.00000000000001,-0.134815356506058,62.06896551724138,0.4971158239127564,2010.0,0.0,2017.0,0.3,2012.0,0.1,2008.0,-0.1,,,,,,,,,,2022.0,0.6,2012.0,0.1,2017.0,0.3,2023.0,0.6,,,,,,,,,,,,,,,,,,,,,,,,
セーレン,3569,2024-11-15,0.0,0.0,0.0,1.0,0.0,0.0,0.0,42.85714285714285,0.4385754586432872,78.37837837837837,4.343540443641994,81.48148148148148,5.016055361555793,79.36507936507937,4.765122045181233,11.11111111111111,-2.960123097140376,64.1025641025641,2.4477859778397697,59.09090909090909,2.472066447896155,55.00000000000001,2.1534181300106217,38.23529411764706,-0.6114311938665119,2683.0,0.0,2720.0,1.4,2709.0,1.0,2720.0,1.4,,,,,,,,,,2732.0,1.8,2695.0,0.4,2729.0,1.7,2721.0,1.4,,,,,,,,,,,,,,,,,,,,,,,,
グリー,3632,2024-11-15,0.0,0.0,1.0,0.0,0.0,0.0,0.0,33.33333333333333,-0.1775147641616436,60.86956521739131,1.0347914365962405,34.74576271186441,1.7101255750086035,47.61904761904761,-0.0612994907376104,78.57142857142857,1.479682248850238,45.16129032258064,-0.0760554629653887,32.903225806451616,0.1011000389644759,33.33333333333333,-0.1218979259443302,41.37931034482759,-0.020116630491134,1547.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ファインデックス,3649,2024-11-15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,1.928333165225772,58.333333333333336,1.964124022281721,44.18604651162791,-0.101702746600233,66.66666666666666,2.2703998038522704,76.92307692307693,1.981891939343032,45.16129032258064,0.3045189157695896,46.25850340136054,0.9422602907967262,58.333333333333336,1.0955232580180294,48.14814814814815,0.2508751540863599,803.0,0.0,799.0,-0.5,806.0,0.4,793.0,-1.2,,,,,,,,,,805.0,0.2,809.0,0.7,797.0,-0.7,797.0,-0.7,,,,,,,,,,,,,,,,,,,,,,,,
ネクソン,3659,2024-11-15,0.0,1.0,1.0,0.0,0.0,1.0,1.0,75.0,1.928538260052541,45.94594594594595,0.8099182220510921,65.3061224489796,3.2394030587341627,62.16216216216216,2.0841499613076464,0.0,-1.583038869257951,59.45945945945946,1.777257580926228,47.2972972972973,1.1244183638580685,61.66666666666667,0.7940845680835751,51.72413793103448,0.1777510576290434,1998.5,0.0,2002.0,0.2,2085.0,4.3,2066.5,3.4,,,,,,,,,,1995.5,-0.2,2108.0,5.5,2106.0,5.4,2120.5,6.1,,,,,,,,,,,,,,,,,,,,,,,,
エムアップホールディングス,3661,2024-11-15,0.0,0.0,0.0,1.0,0.0,0.0,0.0,50.0,0.5593441299180272,88.88888888888889,4.959212888254932,46.90265486725664,3.135752378264533,51.51515151515152,2.391744136868427,75.0,1.549368716439893,41.935483870967744,1.6698631423177477,55.88235294117647,3.029240021337369,53.333333333333336,1.7472868651982447,50.0,0.7411467091831941,1480.0,0.0,1468.0,-0.8,1506.0,1.8,1547.0,4.5,,,,,,,,,,1509.0,2.0,1506.0,1.8,1561.0,5.5,1557.0,5.2,,,,,,,,,,,,,,,,,,,,,,,,
エニグモ,3665,2024-11-15,0.0,0.0,0.0,0.0,0.0,1.0,0.0,66.66666666666666,0.7357203197346005,22.22222222222222,-1.0485153049750542,46.55172413793103,1.138367917750631,34.78260869565217,-0.9438381059500376,,0.0,43.90243902439025,0.3939279268580848,25.170068027210885,-2.077742028751102,30.0,-1.042974490717378,10.0,-2.8299547553276287,289.0,0.0,289.0,0.0,291.0,0.7,299.0,3.5,,,,,,,,,,292.0,1.0,292.0,1.0,292.0,1.0,300.0,3.8,,,,,,,,,,,,,,,,,,,,,,,,
コロプラ,3668,2024-11-15,0.0,0.0,1.0,0.0,0.0,0.0,0.0,26.666666666666668,-0.5537648060069953,30.76923076923077,0.3041669544735513,40.25974025974026,-0.8725201173032151,66.66666666666666,2.557402227629105,,0.0,65.85365853658537,1.051097285446711,32.05128205128205,-3.1654574801337114,30.0,-1.6569816774734576,16.0,-5.216985534373702,467.0,0.0,464.0,-0.6,471.0,0.9,453.0,-3.0,,,,,,,,,,469.0,0.4,477.0,2.1,471.0,0.9,455.0,-2.6,,,,,,,,,,,,,,,,,,,,,,,,
クロス・マーケティンググループ,3675,2024-11-15,0.0,0.0,0.0,0.0,0.0,1.0,1.0,45.45454545454545,1.243049737296528,69.23076923076923,1.5310134397411703,49.42528735632184,1.117940144488505,45.71428571428572,1.568929919267491,66.66666666666666,1.1510165217597847,48.38709677419355,0.901680521270751,35.714285714285715,0.5088768877715435,33.33333333333333,-1.1670974211003249,52.63157894736842,0.7622204276706118,643.0,0.0,647.0,0.6,669.0,4.0,680.0,5.8,,,,,,,,,,650.0,1.1,667.0,3.7,661.0,2.8,675.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,
じげん,3679,2024-11-15,0.0,1.0,1.0,0.0,0.0,0.0,0.0,81.81818181818183,2.0317540847865923,45.83333333333333,0.8976699197038832,61.224489795918366,2.431359218213594,54.83870967741935,1.94113482021414,66.66666666666666,0.5570342322691606,48.71794871794872,1.7011865263736563,53.333333333333336,0.994196299017634,43.333333333333336,1.0086644563310605,40.0,-0.0445169682691751,505.0,0.0,505.0,0.0,522.0,3.4,529.0,4.8,,,,,,,,,,516.0,2.2,529.0,4.8,524.0,3.8,531.0,5.1,,,,,,,,,,,,,,,,,,,,,,,,
特種東海製紙,3708,2024-11-15,0.0,0.0,0.0,0.0,0.0,1.0,1.0,45.45454545454545,0.3466427054579054,85.71428571428571,2.767167148772592,54.12844036697248,1.9969655413781613,50.90909090909091,0.334221631125685,42.85714285714285,-0.1502154290298641,47.61904761904761,0.2780920688520296,45.57823129251701,1.0015124815627263,41.66666666666667,0.600670836307387,54.16666666666666,0.2530219927614952,3535.0,0.0,3535.0,0.0,3530.0,-0.1,3510.0,-0.7,,,,,,,,,,3540.0,0.1,3540.0,0.1,3545.0,0.3,3535.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
ティーガイア,3738,2024-11-15,0.0,0.0,1.0,0.0,0.0,0.0,0.0,38.88888888888889,0.7607719072030638,91.30434782608695,3.705068079009284,68.4931506849315,1.992002555802752,56.81818181818182,1.0508910646992144,60.0,1.0156445357970434,40.0,0.1744130617849547,52.702702702702695,0.5975193982700933,55.00000000000001,1.0701618949645395,58.333333333333336,0.8224962073969793,2667.0,0.0,2666.0,-0.0,2656.0,-0.4,2654.0,-0.5,,,,,,,,,,2643.0,-0.9,2659.0,-0.3,2658.0,-0.3,2654.0,-0.5,,,,,,,,,,,,,,,,,,,,,,,,
プロシップ,3763,2024-11-15,0.0,0.0,0.0,0.0,0.0,1.0,0.0,85.71428571428571,2.281826191722492,85.71428571428571,4.65655849659331,55.81395348837209,2.339934945885294,59.18367346938776,2.517354992010265,0.0,-3.592468938197282,58.82352941176471,1.8264833743315427,47.26027397260274,0.1869677510928809,45.0,0.3651913756655687,43.24324324324324,-0.6954452121015079,1485.0,0.0,1468.0,-1.1,1461.0,-1.6,1494.0,0.6,,,,,,,,,,1457.0,-1.9,1466.0,-1.3,1460.0,-1.7,1485.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
ガンホー・オンライン・エンターテイメント,3765,2024-11-15,0.0,1.0,0.0,0.0,0.0,0.0,0.0,85.71428571428571,3.424190024796853,56.66666666666666,2.5351856319511805,56.92307692307692,3.455375892451928,58.333333333333336,3.357688886392441,33.33333333333333,-1.179357000626914,65.625,1.707248558436729,54.14012738853503,2.719735063830076,58.333333333333336,2.166330259358459,56.66666666666666,0.4296082159333602,3069.0,0.0,3061.0,-0.3,3058.0,-0.4,2935.0,-4.4,,,,,,,,,,3010.0,-1.9,3001.0,-2.2,2983.0,-2.8,2960.5,-3.5,,,,,,,,,,,,,,,,,,,,,,,,
